index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
42,41,C,2008_myanmar_military,0.5630741190492801,0.0,0.55,1.0,0.0,0.0,0.18885081120805253,0.35,0.3783567649257304,0.5748,0.02463157894736842,0.6300000000000002,0.7300000000000002,2,0.7267138209309493,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
43,42,C,2008_myanmar_military,0.5630741190492798,0.0,0.55,1.0,0.0,0.0,0.1888509452948219,0.35,0.3726432995343459,0.5748,0.02463157894736842,0.6300000000000002,0.7300000000000002,1,0.705230761623373,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
44,43,C,2008_myanmar_military,0.5630741190492801,0.0,0.55,1.0,0.0,0.0,0.18885107809888127,0.35,0.3726108165297905,0.5748,0.02463157894736842,0.6300000000000002,0.7300000000000002,1,0.710230761623373,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
45,44,C,2008_myanmar_military,0.56307411904928,0.0,0.55,1.0,0.0,0.0,0.1888512090296273,0.35,0.37247255745881275,0.5748,0.02463157894736842,0.6300000000000002,0.7300000000000002,1,0.6839937931735892,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
46,45,C,2008_myanmar_military,0.5630741190492803,0.0,0.55,1.0,0.0,0.0,0.18885133717799027,0.35,0.37035262550032655,0.5748,0.02463157894736842,0.6300000000000002,0.7300000000000002,1,0.6577568247238055,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
47,46,C,2008_myanmar_military,0.56307411904928,0.0,0.55,1.0,0.0,0.0,0.18885146216998996,0.35,0.3736559468700734,0.5748,0.02463157894736842,0.6300000000000002,0.7300000000000002,0,0.6315198562740217,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
48,47,C,2008_myanmar_military,0.5630741190492801,0.0,0.55,1.0,0.0,0.0,0.188851583732594,0.35,0.37720905475134253,0.5748,0.02463157894736842,0.6300000000000002,0.7300000000000002,0,0.6365198562740217,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
49,48,C,2008_myanmar_military,0.5630741190492798,0.0,0.55,1.0,0.0,0.0,0.1888517006720684,0.35,0.37354004605417246,0.5748,0.02463157894736842,0.6300000000000002,0.7300000000000002,2,0.679919126130786,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
50,49,C,2008_myanmar_military,0.5630741190492798,0.0,0.55,1.0,0.0,0.0,0.1888518122547588,0.35,0.37287200627804706,0.5748,0.02463157894736842,0.6300000000000002,0.7300000000000002,2,0.7233183959875502,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,6,667,50,False,32,30,0.6500000000000002,0.657
1,0,C,2008_myanmar_military,0.2233547968181948,0.279,0.55,0.0,0.23,0.0,0.015397877366599382,0.35,0.61515,0.4604,0.0007368421052631579,0.35,0.44999999999999996,0,0.755,6,667,50,False,32,30,0.6500000000000002,0.657
2,1,C,2008_myanmar_military,0.27543835246576104,0.07087731505926657,0.55,0.0,0.21000000000000002,0.0,0.0316193190791837,0.35,0.3486534493063032,0.4648,0.002,0.36,0.45999999999999996,2,0.7319426261542377,6,667,50,False,32,30,0.6500000000000002,0.657
3,2,C,2008_myanmar_military,0.32454897854390885,0.0,0.55,0.0,0.19000000000000003,0.0,0.054611284994957536,0.35,0.310982887296447,0.4743,0.0038947368421052633,0.37,0.47,1,0.7088852523084753,6,667,50,False,32,30,0.6500000000000002,0.657
4,3,C,2008_myanmar_military,0.3786535331441885,0.0,0.55,0.0,0.17000000000000004,0.0,0.07017251465631294,0.35,0.30398279971007997,0.4913,0.006210526315789474,0.38,0.48,1,0.7138852523084753,6,667,50,False,32,30,0.6500000000000002,0.657
5,4,C,2008_myanmar_military,0.42332675413411824,0.0,0.55,0.0,0.15000000000000005,0.0,0.08768609179489201,0.35,0.32040625682746027,0.4939,0.007789473684210527,0.39,0.49,0,0.7188852523084753,6,667,50,False,32,30,0.6500000000000002,0.657
6,5,C,2008_myanmar_military,0.4444940401975808,0.0,0.55,0.0,0.13000000000000006,0.0,0.09885046336543857,0.35,0.31886526624161604,0.4984,0.008842105263157894,0.4,0.5,0,0.7238852523084753,6,667,50,False,32,30,0.6500000000000002,0.657
7,6,C,2008_myanmar_military,0.46644768347534793,0.0,0.55,0.0,0.11000000000000006,0.0,0.11377215428753427,0.35,0.3301604005811621,0.5201,0.010421052631578947,0.41000000000000003,0.51,2,0.6610847386440787,6,667,50,False,32,30,0.6500000000000002,0.657
8,7,C,2008_myanmar_military,0.48479006022445326,0.0,0.55,0.0,0.09000000000000005,0.0,0.1248049694259451,0.35,0.3406748648329016,0.542,0.011578947368421053,0.42000000000000004,0.52,4,0.598284224979682,6,667,50,False,32,30,0.6500000000000002,0.657
9,8,C,2008_myanmar_military,0.5053422969068443,0.0,0.55,0.0,0.07000000000000005,0.0,0.13058477747032798,0.35,0.34439734024279767,0.537,0.012947368421052631,0.43000000000000005,0.53,3,0.5549973985868013,6,667,50,False,32,30,0.6500000000000002,0.657
10,9,C,2008_myanmar_military,0.5256086457384018,0.0,0.55,0.058823529411764705,0.050000000000000044,0.0,0.13459480996521264,0.35,0.35155032365575956,0.55,0.013894736842105264,0.44000000000000006,0.54,4,0.4991761400668835,6,667,50,False,32,30,0.6500000000000002,0.657
11,10,C,2008_myanmar_military,0.5450935660522567,0.0,0.55,0.08695652173913043,0.030000000000000044,0.0,0.1416113680018219,0.35,0.36187424227708637,0.5469,0.014947368421052631,0.45000000000000007,0.55,4,0.49177594622030696,6,667,50,False,32,30,0.6500000000000002,0.657
12,11,C,2008_myanmar_military,0.5591024976458044,0.0,0.55,0.10344827586206896,0.010000000000000044,0.0,0.14869266049675708,0.35,0.3687362037569081,0.5458,0.015368421052631578,0.4600000000000001,0.56,1,0.48437575237373043,6,667,50,False,32,30,0.6500000000000002,0.657
13,12,C,2008_myanmar_military,0.5704247938167221,0.0,0.55,0.19444444444444445,0.0,0.0,0.15099415425515197,0.35,0.36293182401407154,0.5708,0.015789473684210527,0.4700000000000001,0.5700000000000001,2,0.5445297883060027,6,667,50,False,32,30,0.6500000000000002,0.657
14,13,C,2008_myanmar_military,0.5844732562833799,0.0,0.55,0.1702127659574468,0.0,0.0,0.15803694774530241,0.35,0.3650664745119759,0.6053,0.016,0.4800000000000001,0.5800000000000001,1,0.604683824238275,6,667,50,False,32,30,0.6500000000000002,0.657
15,14,C,2008_myanmar_military,0.5915083515068296,0.0,0.55,0.28,0.0,0.0,0.1626555432081967,0.35,0.3688733627789347,0.6261,0.016526315789473684,0.4900000000000001,0.5900000000000001,3,0.6449476256244313,6,667,50,False,32,30,0.6500000000000002,0.657
16,15,C,2008_myanmar_military,0.6011075045144904,0.0,0.55,0.27586206896551724,0.030000000000000002,0.0,0.16328858114859607,0.35,0.36403847863796573,0.625,0.017052631578947368,0.5000000000000001,0.6000000000000001,2,0.6852114270105876,6,667,50,False,32,30,0.6500000000000002,0.657
17,16,C,2008_myanmar_military,0.6074645130619899,0.0,0.55,0.3548387096774194,0.010000000000000002,0.0,0.1729052119629171,0.35,0.35782468042702376,0.6398,0.01726315789473684,0.5100000000000001,0.6100000000000001,1,0.6898348797359874,6,667,50,False,32,30,0.6500000000000002,0.657
18,17,C,2008_myanmar_military,0.6145244820852913,0.0,0.55,0.5072463768115942,0.0,0.0,0.1764408377929433,0.35,0.3706480731915405,0.6569,0.017894736842105262,0.5200000000000001,0.6200000000000001,1,0.7124414171398965,6,667,50,False,32,30,0.6500000000000002,0.657
19,18,C,2008_myanmar_military,0.6169239205078526,0.0,0.55,0.5405405405405406,0.0,0.0,0.17995377148618433,0.35,0.3786762399137168,0.6615,0.018526315789473686,0.5300000000000001,0.6300000000000001,1,0.7350479545438056,6,667,50,False,32,30,0.6500000000000002,0.657
20,19,C,2008_myanmar_military,0.6209991621909389,0.0,0.55,0.6,0.0,0.0,0.1821597818691227,0.35,0.37156848240752016,0.6632,0.01905263157894737,0.5400000000000001,0.6400000000000001,2,0.7338409488379413,6,667,50,False,32,30,0.6500000000000002,0.657
21,20,C,2008_myanmar_military,0.6209991621909389,0.0,0.55,0.6419753086419753,0.0,0.0,0.18632273361083926,0.35,0.3766115955443698,0.6811,0.01936842105263158,0.5500000000000002,0.6500000000000001,2,0.7150274057281679,6,667,50,False,32,30,0.6500000000000002,0.657
22,21,C,2008_myanmar_military,0.6231385178737534,0.0,0.55,0.7108433734939759,0.0,0.0,0.19065287610386492,0.35,0.3721829350790268,0.6836,0.020210526315789474,0.5600000000000002,0.6600000000000001,0,0.6962138626183946,6,667,50,False,32,30,0.6500000000000002,0.657
23,22,C,2008_myanmar_military,0.6231385178737537,0.0,0.55,0.8072289156626506,0.0,0.0,0.19547717957627023,0.35,0.3733344519210381,0.6821,0.020526315789473684,0.5700000000000002,0.6700000000000002,0,0.7012138626183946,6,667,50,False,32,30,0.6500000000000002,0.657
24,23,C,2008_myanmar_military,0.6231385178737535,0.0,0.55,0.8690476190476191,0.0,0.0,0.19578494698005075,0.35,0.3688256231724963,0.6726,0.02094736842105263,0.5800000000000002,0.6800000000000002,2,0.6505188540657524,6,667,50,False,32,30,0.6500000000000002,0.657
25,24,C,2008_myanmar_military,0.6231385178737536,0.0,0.55,0.8928571428571429,0.0,0.0,0.19867079935371684,0.35,0.3654169858581462,0.6541,0.021789473684210525,0.5900000000000002,0.6900000000000002,4,0.6234438885986165,6,667,50,False,32,30,0.6500000000000002,0.657
26,25,C,2008_myanmar_military,0.6243734641376852,0.0,0.55,0.9176470588235294,0.0,0.0,0.20085539205676228,0.35,0.3714590887092333,0.6561,0.022,0.6000000000000002,0.7000000000000002,3,0.5963689231314807,6,667,50,False,32,30,0.6500000000000002,0.657
27,26,C,2008_myanmar_military,0.6243734641376856,0.0,0.55,0.9294117647058824,0.0,0.0,0.20080944686981864,0.35,0.37604773165605926,0.6494,0.02231578947368421,0.6100000000000002,0.7100000000000002,2,0.5371580614262295,6,667,50,False,32,30,0.6500000000000002,0.657
28,27,C,2008_myanmar_military,0.6243734641376851,0.0,0.55,0.9647058823529412,0.0,0.0,0.2011378163027213,0.35,0.365542412695891,0.6513,0.022526315789473682,0.6200000000000002,0.7200000000000002,1,0.5336422082736204,6,667,50,False,32,30,0.6500000000000002,0.657
29,28,C,2008_myanmar_military,0.6243734641376852,0.0,0.55,0.9647058823529412,0.0,0.0,0.20228322190122944,0.35,0.37792224093908106,0.6419,0.022947368421052633,0.6300000000000002,0.7300000000000002,0,0.506506312035505,6,667,50,False,32,30,0.6500000000000002,0.657
30,29,C,2008_myanmar_military,0.6243734641376854,0.0,0.55,0.9647058823529412,0.0,0.0,0.20504806240164847,0.35,0.3741207804703771,0.6389,0.023263157894736843,0.6400000000000002,0.7400000000000002,0,0.511506312035505,6,667,50,False,32,30,0.6500000000000002,0.657
31,30,C,2008_myanmar_military,0.6243734641376852,0.0,0.55,0.9764705882352941,0.0,0.0,0.20698783306397936,0.35,0.36494779323881865,0.6338,0.023473684210526317,0.6500000000000002,0.7500000000000002,0,0.516506312035505,6,667,50,False,32,30,0.6500000000000002,0.657
32,31,C,2008_myanmar_military,0.6243734641376851,0.0,0.55,0.9882352941176471,0.0,0.0,0.20815849345803514,0.35,0.37102235628735614,0.6259,0.023789473684210527,0.6500000000000002,0.7500000000000002,3,0.5128123502791365,6,667,50,False,32,30,0.6500000000000002,0.657
33,32,C,2008_myanmar_military,0.6243734641376852,0.0,0.55,0.9882352941176471,0.0,0.0,0.20922756757051916,0.35,0.3705196290575396,0.6204,0.024,0.6500000000000002,0.7500000000000002,3,0.509118388522768,6,667,50,False,32,30,0.6500000000000002,0.657
34,33,C,2008_myanmar_military,0.6243734641376851,0.0,0.55,1.0,0.0,0.0,0.2100236528471239,0.35,0.36771096013605914,0.6176,0.024105263157894737,0.6500000000000002,0.7500000000000002,2,0.5054244267663995,6,667,50,False,32,30,0.6500000000000002,0.657
35,34,C,2008_myanmar_military,0.6243734641376852,0.0,0.55,1.0,0.0,0.0,0.21038863564260532,0.35,0.3757867065731127,0.609,0.024421052631578948,0.6500000000000002,0.7500000000000002,1,0.5234678305786783,6,667,50,False,32,30,0.6500000000000002,0.657
36,35,C,2008_myanmar_military,0.6243734641376851,0.0,0.55,1.0,0.0,0.0,0.21057816301033733,0.35,0.3671716488834875,0.609,0.024421052631578948,0.6500000000000002,0.7500000000000002,1,0.541511234390957,6,667,50,False,32,30,0.6500000000000002,0.657
37,36,C,2008_myanmar_military,0.6243734641376854,0.0,0.55,1.0,0.0,0.0,0.21124986330655707,0.35,0.3660770421911767,0.6136,0.024421052631578948,0.6500000000000002,0.7500000000000002,1,0.5595546382032358,6,667,50,False,32,30,0.6500000000000002,0.657
38,37,C,2008_myanmar_military,0.6243734641376854,0.0,0.55,1.0,0.0,0.0,0.21174718663039924,0.35,0.3760687887725957,0.6183,0.024526315789473684,0.6500000000000002,0.7500000000000002,2,0.5381129580337219,6,667,50,False,32,30,0.6500000000000002,0.657
39,38,C,2008_myanmar_military,0.6243734641376852,0.0,0.55,1.0,0.0,0.0,0.21229184899280806,0.35,0.3740320890383108,0.6231,0.02463157894736842,0.6500000000000002,0.7500000000000002,1,0.5166712778642081,6,667,50,False,32,30,0.6500000000000002,0.657
40,39,C,2008_myanmar_military,0.624373464137685,0.0,0.55,1.0,0.0,0.0,0.21260847856673967,0.35,0.36685695915179584,0.6231,0.02463157894736842,0.6500000000000002,0.7500000000000002,0,0.5216712778642081,6,667,50,False,32,30,0.6500000000000002,0.657
41,40,C,2008_myanmar_military,0.6243734641376854,0.0,0.55,1.0,0.0,0.0,0.21326831858113002,0.35,0.37289604074549815,0.6202,0.024736842105263158,0.6500000000000002,0.7500000000000002,1,0.5266712778642081,6,667,50,False,32,30,0.6500000000000002,0.657
42,41,C,2008_myanmar_military,0.6243734641376852,0.0,0.55,1.0,0.0,0.0,0.21368824913732706,0.35,0.36533568822493756,0.6202,0.024736842105263158,0.6500000000000002,0.7500000000000002,4,0.4796359617235739,6,667,50,False,32,30,0.6500000000000002,0.657
43,42,C,2008_myanmar_military,0.6243734641376854,0.0,0.55,1.0,0.0,0.0,0.2141486330830251,0.35,0.37640718037876947,0.6202,0.024736842105263158,0.6500000000000002,0.7500000000000002,2,0.43260064558293976,6,667,50,False,32,30,0.6500000000000002,0.657
44,43,C,2008_myanmar_military,0.6243734641376852,0.0,0.55,1.0,0.0,0.0,0.21465103835253924,0.35,0.3763009972768185,0.6202,0.024736842105263158,0.6500000000000002,0.7500000000000002,2,0.4156597059620972,6,667,50,False,32,30,0.6500000000000002,0.657
45,44,C,2008_myanmar_military,0.6243734641376854,0.0,0.55,1.0,0.0,0.0,0.21519705971135775,0.35,0.37896524974310686,0.6202,0.024736842105263158,0.6500000000000002,0.7500000000000002,1,0.42065970596209723,6,667,50,False,32,30,0.6500000000000002,0.657
46,45,C,2008_myanmar_military,0.6243734641376852,0.0,0.55,1.0,0.0,0.0,0.21578833468959466,0.35,0.3702975321133565,0.6202,0.024736842105263158,0.6500000000000002,0.7500000000000002,1,0.40245662206972377,6,667,50,False,32,30,0.6500000000000002,0.657
47,46,C,2008_myanmar_military,0.6243734641376854,0.0,0.55,1.0,0.0,0.0,0.21643601575016508,0.35,0.364749665963477,0.6202,0.024736842105263158,0.6500000000000002,0.7500000000000002,1,0.3842535381773503,6,667,50,False,32,30,0.6500000000000002,0.657
48,47,C,2008_myanmar_military,0.6243734641376854,0.0,0.55,1.0,0.0,0.0,0.2171458575194993,0.35,0.37271480799736156,0.6202,0.024736842105263158,0.6500000000000002,0.7500000000000002,1,0.36605045428497685,6,667,50,False,32,30,0.6500000000000002,0.657
49,48,C,2008_myanmar_military,0.6243734641376851,0.0,0.55,1.0,0.0,0.0,0.21790771236028642,0.35,0.37254600899722745,0.6202,0.024736842105263158,0.6500000000000002,0.7500000000000002,0,0.37105045428497685,6,667,50,False,32,30,0.6500000000000002,0.657
50,49,C,2008_myanmar_military,0.6243734641376854,0.0,0.55,1.0,0.0,0.0,0.21872340668606696,0.35,0.37360228737681533,0.6202,0.024736842105263158,0.6500000000000002,0.7500000000000002,0,0.37605045428497685,6,667,50,False,32,30,0.6500000000000002,0.657
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,7,767,50,False,34,30,0.6500000000000002,0.657
1,0,C,2008_myanmar_military,0.21837504103375285,0.279,0.55,0.0,0.23,0.0,0.014913060206713184,0.35,0.61515,0.45,0.0015789473684210526,0.35,0.44999999999999996,0,0.755,7,767,50,False,34,30,0.6500000000000002,0.657
2,1,C,2008_myanmar_military,0.2643065579171209,0.06862772445275887,0.55,0.0,0.21000000000000002,0.0,0.039441014860632645,0.35,0.3465163382301209,0.4566,0.0023157894736842107,0.36,0.45999999999999996,0,0.76,7,767,50,False,34,30,0.6500000000000002,0.657
3,2,C,2008_myanmar_military,0.3150794277404508,0.0,0.55,0.0,0.19000000000000003,0.0,0.06059662333353046,0.35,0.30518575583424723,0.4648,0.003789473684210526,0.37,0.47,0,0.765,7,767,50,False,34,30,0.6500000000000002,0.657
4,3,C,2008_myanmar_military,0.36429617263793984,0.0,0.55,0.0,0.17000000000000004,0.0,0.08038028328003761,0.35,0.31729793364333236,0.4605,0.005789473684210527,0.38,0.48,2,0.77,7,767,50,False,34,30,0.6500000000000002,0.657
5,4,C,2008_myanmar_military,0.40147979788911964,0.0,0.55,0.0,0.15000000000000005,0.0,0.10453822388281027,0.35,0.3190414734700808,0.4606,0.0074736842105263155,0.39,0.49,2,0.775,7,767,50,False,34,30,0.6500000000000002,0.657
6,5,C,2008_myanmar_military,0.41775490735602944,0.0,0.55,0.0,0.13000000000000006,0.0,0.11545170106109114,0.35,0.31977094125946065,0.4613,0.00936842105263158,0.4,0.5,2,0.7450635659188487,7,767,50,False,34,30,0.6500000000000002,0.657
7,6,C,2008_myanmar_military,0.4376900473984017,0.0,0.55,0.0,0.11000000000000006,0.0,0.12237162369717942,0.35,0.3261030724730301,0.4573,0.011052631578947368,0.41000000000000003,0.51,0,0.7151271318376974,7,767,50,False,34,30,0.6500000000000002,0.657
8,7,C,2008_myanmar_military,0.4590881278124339,0.0,0.55,0.2,0.09000000000000005,0.0,0.13351151292353144,0.35,0.340929023156332,0.4679,0.012105263157894737,0.42000000000000004,0.52,3,0.669260792276821,7,767,50,False,34,30,0.6500000000000002,0.657
9,8,C,2008_myanmar_military,0.47195288590001144,0.0,0.55,0.3333333333333333,0.07000000000000005,0.0,0.14073897723391562,0.35,0.33994466495075804,0.4686,0.012842105263157894,0.43000000000000005,0.53,2,0.6233944527159446,7,767,50,False,34,30,0.6500000000000002,0.657
10,9,C,2008_myanmar_military,0.4901652953815242,0.0,0.55,0.2222222222222222,0.050000000000000044,0.0,0.14415942120383687,0.35,0.359020445871151,0.4715,0.01336842105263158,0.44000000000000006,0.54,2,0.6058286517532855,7,767,50,False,34,30,0.6500000000000002,0.657
11,10,C,2008_myanmar_military,0.501234365198011,0.0,0.55,0.15384615384615385,0.030000000000000044,0.0,0.14801497646068465,0.35,0.36415973698851084,0.4762,0.01431578947368421,0.45000000000000007,0.55,2,0.5973369991995313,7,767,50,False,34,30,0.6500000000000002,0.657
12,11,C,2008_myanmar_military,0.5130520880612799,0.0,0.55,0.2222222222222222,0.010000000000000044,0.0,0.1516729176348579,0.35,0.35896038167026767,0.4819,0.01463157894736842,0.4600000000000001,0.56,2,0.5888453466457771,7,767,50,False,34,30,0.6500000000000002,0.657
13,12,C,2008_myanmar_military,0.5280484202795044,0.0,0.55,0.2,0.0,0.0,0.15494316361629787,0.35,0.3672426761695872,0.4918,0.014947368421052631,0.4700000000000001,0.5700000000000001,1,0.580353694092023,7,767,50,False,34,30,0.6500000000000002,0.657
14,13,C,2008_myanmar_military,0.5512610251288498,0.0,0.55,0.13513513513513514,0.0,0.0,0.16375669689864494,0.35,0.37612994434712366,0.5021,0.015263157894736841,0.4800000000000001,0.5800000000000001,0,0.6113572855257267,7,767,50,False,34,30,0.6500000000000002,0.657
15,14,C,2008_myanmar_military,0.5660637965998897,0.0,0.55,0.18181818181818182,0.0,0.0,0.1633284622283686,0.35,0.3675894857583206,0.4978,0.015894736842105264,0.4900000000000001,0.5900000000000001,0,0.6163572855257267,7,767,50,False,34,30,0.6500000000000002,0.657
16,15,C,2008_myanmar_military,0.5740682613909982,0.0,0.55,0.23529411764705882,0.0,0.0,0.16851398482517355,0.35,0.37523071332263197,0.5115,0.016526315789473684,0.5000000000000001,0.6000000000000001,2,0.5794439443301251,7,767,50,False,34,30,0.6500000000000002,0.657
17,16,C,2008_myanmar_military,0.5829667666773048,0.0,0.55,0.21311475409836064,0.0,0.0,0.17268467763679538,0.35,0.36594003486790605,0.5266,0.017368421052631578,0.5100000000000001,0.6100000000000001,2,0.5425306031345236,7,767,50,False,34,30,0.6500000000000002,0.657
